tweet,sentiment1
"trump dealing reality situation . last night pensacola , said : “ 're rounding turn , without vaccine . vaccine . ’ re going great . without , 're rounding turn . ”",1
"romney : `` president said day president obama responsible lack vaccine . president obama , extension , president trump , something made likelihood creating vaccine le likely ? '' fauci : `` , , senator . . ''",0
"vaccine # coronavirus yet , way keep away virus stay home washing hand regularly . president @ mbuhari show way , # stayathome wash hand many time . join take # safehandschallenge http : //t.co/mk2njcackx",1
mf problem eating hot dog scared ’ s vaccine,1
"'ve sunsplash roseville , ca , n't need worry covid vaccine .",2
"vaccine choice . will take , will absolutely defend right . # vaccine",1
thanks operation warp speed established @ realdonaldtrump will able mass produce 100m dos distribute covid vaccine approved .,1
literally excuse open vaccination teacher essential worker today . today . death group many available vaccine unadministered simply negligent .,1
"renowned european scientist : covid-19 engineered china lab , effective vaccine ‘ unlikely ’ | blog | lifesite http : //t.co/2zhaqjprwy",1
people brought “ 3 million death enough evidence take covid seriously ” bring “ guy ’ ve facebook vaccine make period contagious ” http : //t.co/1li8zez7bx,0
man 's skin 'peeled ' rare reaction johnson & amp ; johnson covid vaccine http : //t.co/kj0we1bd60 http : //t.co/e707vpjx0l,1
please vaccine option presented . know ’ s easy feel guilt bc “ people risk ” rn ppl vaxxed better . ’ re still part keep others safe . still advocate better system .,1
fry vaccine american will want,2
free covid-19 test . free covid-19 treatment . free covid-19 vaccine . exception .,1
". @ meenaharris boldly spoke farmer protest despite facing vitriol , refusing `` silenced intimidated . '' will now urge aunt 's administration export critical vaccine material help indian claim care ?",1
trump say hope cuomo doesn ’ t handle vaccine distribution badly handled protecting nursing home .,0
"fyi , vaccine received now available . 参考までに、自分が米国で接種を受けた ジョンソン・エンド・ジョンソンのワクチンが再び米国で接種可能になりました。 `` fda , cdc lift pause johnson & amp ; johnson vaccine adult '' http : //t.co/utln0cerg3",1
"happy sat ! ☀️ blue sky : getting outside fresh air & amp ; exercise ? seeing vaccine result emerging across world , ’ m optimistic way crisis . vaccinate everyone quickly ( incl kid ) & amp ; keep & lt ; 1 unlocking . 🤞 normality summer .",1
"got first shot covid vaccine last week , relieved report . seem finally turning corner pandemic . wood yet , cautiously hopeful . http : //t.co/ccdq1jbstj",1
’ m sleep vaccine appointment http : //t.co/86grbhkjwc,2
ventilator - ❌not available ! remdesivir - ❌not available ! oxygenated bed -❌ available ! simple bed occupancy -❌ available ! but… vaccine available & amp ; will come too✅ ( 9/n ) # maharashtrahasvaccines,1
hi . hello . huge lotr fan . planning lotr tattoo . will pay triple ticket cost global pandemic vaccine now rolling . love lotr protecting life . thank .,1
data show vaccine extraordinarily effective preventing death covid preventing transmission covid . throat-clearing nonsense vaccine doubt actively disincentivizes mass number people getting vaccinated ending pandemic .,1
: putin say daughter vaccinated new coronavirus vaccine,1
"’ ve logged website using facebook account , don ’ t worry ’ s vaccine .",2
"speaking qualified microbiologist , l administer mrna vaccine healthy animal , never mind healthy human .",1
"everyone keep saying reason skepticism vaccine black community tuskegee experiment might actual , recent bad trust-destroying experience healthcare people ’ s life ?",0
dr. anthony fauci warned trump ’ s refusal concede harm coronavirus response delay rollout potential vaccine http : //t.co/g9ovxxkryt,2
"fucking asshole @ nypost . repeat/retweet getting herpes simplex ( 10,11,12,7779311—anything ) getting vaxed . repeat vaccine giving herpes .",0
kind shithole country let superspreading anti-mask senator jump front vaccine line,1
( vaccine missing biden took office . well-documented ),0
reporting vaccine one immediate effect . giving people false sense security traveling thanksgiving .,1
's plan . plan mass testing . plan preserve food supply . plan going deal covid vaccine . republican doomed u . # trumppressconf,2
covid-19 gone . ’ s ’ re now using generic term ‘ coronavirus ’ uk . normal life back tomorrow w/o problem govts want u keep living fear control u & amp ; pressurise u take rushed-through vaccine . mandatory mask july .,1
"7 bn vaccine dos , 4.2 bn gone high income country . 16 % world ’ s population currently holding 60 % vaccine . india spare capacity , sent vaccine 80 country . will cost life per day favour reciprocated . http : //t.co/wtjr1lkoti",1
"great news british army soldier helping establish 80 new # coronavirus vaccine centre across scotland , part national drive continue vaccinating across uk . http : //t.co/scpofhxawy",1
every stem girl know college ’ ve distributed vaccine faster using doodle poll facebook event,2
84 year old mother got second vaccine jab today . doctor wisely ignored government 's ridiculous advice wait twelve week . 'm relieved .,1
"vaccination strategy decided month vaccine approval . 1st phase- health , frontline worker 2nd phase- aged ppl risk 3rd phase- 18 age next phase- vaccine 2bhk journalist will try give credit rahul gandhi thing planned beforehand .",0
5 friend vaccine : http : //t.co/xoae2udqzy,2
"thing continue reopen , reminder covid still spreading ’ s still vaccine . nothing changed , people got bored .",0
6 people 7 million got j & amp ; j vaccine blood clot fauci shut . wondering ’ s ’ s mrna shot others ... make ya think .,0
trying pretend along really good news vaccine n't reason worry variant . use name story seem almost designed texted fear make hard follow bad versus bad . doombait ?,0
love pet flynn . steal sock love tennis ball . love near family work home . caregiver dr getting vaccine soon . flynn ’ s holiday wish covid controlled see family go adventure . http : //t.co/9woyyuyf1j,1
breaking : florida gov . ron desantis sign executive order banning covid `` vaccine passport '',2
⚠️ dear conservative ⚠️ ca n't : pro anti life vaccine,2
eat seblak bakso aci worry ’ s vaccine,2
"sa twitter , thing lately . first got president act decisively lockdown , dealt testing vaccine africa , keep news24 toe & amp ; now ramaphosa held govt minister accountable . well done sa twitter👏🏼 # stellandabeni",1
"need much emphasis vaccine free . `` much cost ? '' question people still asking , bc healthcare system unusual anything free .",1
"leader facebook 's largest dangerous anti-vaxx facebook group gone full qanon year . post le vaccine , constantly gun getting ready `` 's coming . '' now , vibing president , tell 200,000 member `` shoot . '' http : //t.co/amrc7lhvtt",1
covid-19 vaccine free healthcare free .,1
"dear uk medium , perhaps focused reporting vaccine appear profoundly positive effect curbing serious effect covid rather focusing “ killer mutant strain ” - might give people badly needed hope reassurance . thanks .",0
"november 2022 : democrat : passed relief suffering american , ramped vaccine , pulled country crisis . republican : tried stop .",2
greg abbott ’ s texas last everything good . first everything bad . failed pandemic . failed vaccine rollout . failed mf ’ ing cold front . failed governor . # runbetorun,0
folk probably won ’ t read article react : need two dos - ’ ve saying - vaccine 95 % effective . person received one dose .,1
absolute absurdity desperately trying tie vaccine brexit reach apotheosis u.k. now adopting cautious approach az ( vaccine wanted adorn actual union flag ! ) eu .,1
"case n't seen , now interactive vaccine tracker made @ abscbnnews investigative research group . embedded story one : http : //t.co/23lfyi5441 http : //t.co/ltwlqqaw4k",2
happy receive call friend @ justintrudeau . assured india best facilitate supply covid vaccine sought canada . agreed continue collaborating important issue climate change global economic recovery .,1
"promising news uk treatment vaccine research . lancet say oxford vaccine candidate : “ early stage trial find vaccine safe , cause side effect , induces strong immune response part immune system ”",1
"summer , kamala harris shamefully decided play politics undermined confidence vaccine . today , able one @ realdonaldtrump ’ s # operationwarpspeed .",1
president trump accusing joe biden launching campaign coronavirus vaccine & amp ; endanger life political benefit . note : trump admitted downplaying virus . say cause panic . critic president say political benefit .,2
"well total lie ( par course govt ) claim brexit helped vaccine process utterly idiotic , will merely add suspicion . ( share , now another argument courtesy minister )",0
100 different coronavirus vaccine candidate work . candidate take variety approach protecting body covid-19 : http : //t.co/sftgwflgiq http : //t.co/9ipgeizg1e,2
n't mean pessimistic fear 2021 going ugly . # covid everything around . gap government doing/trying - mask vaccine mandate lockdown closed school - public will take explode .,0
one care whether anyone like bts ’ music group . ’ s opinion . care compared virus along vaccine part ... mention whole n. korea thing . ’ s racist part & amp ; opinion . # racismisnotanopinion,1
"breaking news : washington conspiracy plan revealed , usa will surpass daily vaccination record amount equivalent sum vaccine administered mexico , purpose humiliating country . stay tuned .",1
"daily reminder ph debt bloating ₱10.33 trillion yet back ecq delayed insufficient rollout vaccine , congested hospital , lack medical equipment covid-19 , mass testing , financial aid vulnerable sector # duterteresign",0
